PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
53,286764621,0.7013255,-0.036554202,-0.70796573,0.074785315,0.10039129,0.13172801,0.21427059,53,286764621,0.5652679,-0.41339663,-0.6714458999999999,-0.24235651,0.058739204,-0.032203745,-0.032503128
54,286781288,0.70132625,-0.0365351,-0.7079509,0.07492787,0.13437018,0.14692587,0.19985676,54,286781288,0.5653001999999999,-0.41338217,-0.6714821,-0.24220496,0.110636234,-0.08868368,0.011177063000000001
55,286797955,0.70133793,-0.036733682999999996,-0.70794535,0.07477543,0.13959233,0.08837371,0.21662903,55,286797955,0.56530714,-0.41341928,-0.6714727,-0.24215204,0.08311374,-0.1647125,0.016557693000000002
56,286814622,0.70134217,-0.037016552,-0.7079499,0.07455165,0.1625708,0.024554463,0.19020079999999998,56,286814622,0.5652498,-0.41360420000000003,-0.67135304,-0.242302,0.01707639,-0.19536999,-0.007962226999999999
57,286831289,0.701414,-0.037291753999999996,-0.7078817,0.074387275,0.16732001,-0.07956195,0.15672302,57,286831289,0.56523633,-0.4137076,-0.6712465,-0.2424514,-0.021188581,-0.18173951,-0.024203299999999997
58,286847956,0.70154583,-0.037481482999999996,-0.70775616,0.074241474,0.07236053,-0.11152366,0.16743469,58,286847956,0.5651982,-0.4139945,-0.6709885999999999,-0.24276474,-0.028158162,-0.15236096,-0.032250403999999996
59,286864623,0.70162356,-0.03767039,-0.70768857,0.0740564,0.040827323,-0.09895704,0.21124363,59,286864623,0.5652293,-0.41405290000000006,-0.6708636,-0.24293801,-0.042530492,-0.08979521,0.02640152
60,286881290,0.70171285,-0.037880223,-0.7076172,0.07378418,-0.03002673,-0.057491165,0.21660519,60,286881290,0.5652081999999999,-0.41420746,-0.67069066,-0.24320076,-0.056152266,-0.011818024,-0.013785361999999999
61,286897957,0.7016703000000001,-0.037947137,-0.7076781999999999,0.07357004,-0.074889354,-0.039677236,0.16892338,61,286897957,0.56520694,-0.41429383,-0.6705726,-0.24338195,-0.06814552,-0.013379262,-0.012722015
62,286914624,0.7015835,-0.037834592,-0.70776707,0.07359864599999999,-0.09448295,-0.073398836,0.16767120000000002,62,286914624,0.565254,-0.4142802,-0.67050976,-0.2434695,-0.10385664,0.026513777999999998,-0.04317856
63,286931291,0.70155114,-0.03763037,-0.70779294,0.073763914,-0.085525,-0.024583856,0.18139458,63,286931291,0.56533706,-0.41419467,-0.6704975000000001,-0.24345577,-0.07486879,0.07900154599999999,-0.04876709
64,286947958,0.70153105,-0.037432987,-0.70780534,0.07393727,-0.082549594,0.03879439,0.16819859,64,286947958,0.56539434,-0.4141628,-0.67046404,-0.24346900000000002,-0.039836716,0.05410444,-0.04205513
65,286964625,0.701559,-0.03731931,-0.70776504,0.07411518,-0.03308573,0.06445502,0.18594551,65,286964625,0.5654329,-0.41414112,-0.6704471,-0.24346323,-0.04209196,0.059913095,-0.055315018
66,286981292,0.70163405,-0.037257116,-0.70768404,0.07420993,-0.040362418,0.05963528,0.15397072,66,286981292,0.565433,-0.414155,-0.67044026,-0.24345772,-0.044464327000000005,0.0070310469999999995,-0.048235892999999995
67,286997959,0.7016687,-0.03724948,-0.70764375,0.07426941,-0.026562726000000002,0.014501381,0.21933174,67,286997959,0.56539214,-0.41418640000000007,-0.67044896,-0.24347544,-0.013046004,-0.016971786000000003,0.00683403
68,287014626,0.7016664,-0.037335526,-0.70764786,0.07420868,-0.014670943999999998,0.025120845,0.22151375,68,287014626,0.56532496,-0.41424188,-0.6704515,-0.24353006,-0.004115768,-0.032585952,-0.006459236
