sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:27:58.956 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
193, 997278599, -0.4271232, -0.22897948, 0.29762852, -0.82252765, -0.4491171, 0.27731174, 0.081088066
194, 997295266, -0.42623568, -0.22068524, 0.29262486, -0.8270382, -0.21605422, 0.28695533, 0.41787624
195, 997311933, -0.42593947, -0.2121821, 0.28842363, -0.830883, -1.0617944, -0.32723927, 0.3115759
196, 997328600, -0.42539254, -0.20425598, 0.28560334, -0.8341174, 0.08834081, 0.23959254, 0.64008236
197, 997345267, -0.42446306, -0.1972821, 0.28298488, -0.8371564, 0.626282, 0.4861807, 1.0679722
198, 997361934, -0.42294145, -0.19082186, 0.28010136, -0.84038746, 0.1838878, 0.75570536, 0.99375725
199, 997378601, -0.4214161, -0.18440525, 0.27706435, -0.843587, 0.25782084, 0.8473562, 0.37534904
200, 997395268, -0.4202789, -0.17777157, 0.27415827, -0.8465227, 0.06076155, 0.34532103, 0.4882202
201, 997411935, -0.41904122, -0.17168361, 0.27214155, -0.8490398, -0.09238081, -0.17887916, 0.68410397
202, 997428602, -0.41772538, -0.16655286, 0.27068388, -0.8511735, 0.10931616, 0.34748453, 0.64030457
203, 997445269, -0.41644147, -0.1619082, 0.26923448, -0.8531563, 0.19494453, 0.35793978, 0.5552349
204, 997461936, -0.41527176, -0.1575288, 0.26768106, -0.8550329, 0.6169025, 0.29280314, 0.5176916
205, 997478603, -0.41422036, -0.15357281, 0.2659087, -0.8568139, 0.8873632, 0.5554943, 0.52126694
206, 997495270, -0.41273132, -0.15032619, 0.26380724, -0.8587556, 0.46441376, 0.49057803, 0.7234812
207, 997511937, -0.41081595, -0.1477771, 0.26094514, -0.8609881, 0.89626884, 0.6059343, 0.7191868
208, 997528604, -0.4092462, -0.1449365, 0.25849992, -0.86295396, 0.9513611, 0.1528385, -0.09108639
209, 997545271, -0.40755898, -0.14165077, 0.25660348, -0.8648617, 1.5113882, -0.30241963, 0.41375923
210, 997561938, -0.4056331, -0.1388064, 0.25416592, -0.86694556, 1.6936053, 0.5908428, 0.38342
211, 997578605, -0.4037107, -0.13672362, 0.25101653, -0.8690888, 0.9432761, 1.00203, 0.16052341
212, 997595272, -0.40167895, -0.13530634, 0.24742414, -0.8712796, 0.302371, 0.6241802, 0.21039581
213, 997611939, -0.3997521, -0.13428941, 0.24362086, -0.87339216, -0.04769118, 0.06762066, 0.31290722
214, 997628606, -0.39816073, -0.1329979, 0.24031089, -0.87523186, -0.56809705, -0.40325946, 0.1325159
215, 997645273, -0.3967155, -0.13151132, 0.23769452, -0.87682563, -0.7898274, -0.8768157, -0.16640472
216, 997661940, -0.3955214, -0.12990059, 0.23546442, -0.87820584, -0.8213205, -0.43110514, 0.01924324
217, 997678607, -0.39448985, -0.12834883, 0.23321767, -0.8794966, -0.7583428, -0.008300824, 0.12798786
218, 997695274, -0.3936497, -0.12722446, 0.23082156, -0.8806676, -0.5992105, -0.19476941, 0.02855587
219, 997711941, -0.39299682, -0.12613773, 0.22857766, -0.8817002, -0.74919325, -0.59220374, -0.29502392
220, 997728608, -0.39263254, -0.12497039, 0.22661245, -0.88253564, -0.6273333, -0.52738804, 0.01146698
221, 997745275, -0.39251426, -0.1237965, 0.2248321, -0.8832088, -0.6177438, -0.2985059, 0.15961361
222, 997761942, -0.3924738, -0.12254432, 0.22329599, -0.8837909, -0.16906056, -0.07906279, 0.032349586
223, 997778609, -0.39244288, -0.12138627, 0.22176066, -0.88435084, -0.002071518, -0.057910476, 0.15799141
