sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:22:59.036 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
204, 697555938, -0.22031234, -0.10337184, 0.07451702, -0.9670699, -0.066880815, 0.051645447, 0.081254005
205, 697572605, -0.22095513, -0.102967925, 0.075287774, -0.9669065, 0.064645045, 0.1826186, 0.079333305
206, 697589272, -0.22156124, -0.10262272, 0.07583211, -0.96676207, 0.16577375, 0.27855286, 0.06908512
207, 697605939, -0.22209817, -0.10232028, 0.07624981, -0.9666382, 0.17808923, 0.31289926, 0.073111534
208, 697622606, -0.22253737, -0.102067515, 0.07661016, -0.9665353, 0.22764005, 0.3407729, 0.0828495
209, 697639273, -0.22281703, -0.101892, 0.076902345, -0.9664663, 0.25376832, 0.38837147, 0.07060051
210, 697655940, -0.22290058, -0.10181607, 0.076989956, -0.96644795, 0.28236526, 0.37307563, 0.05945778
211, 697672607, -0.22278158, -0.10181183, 0.0768634, -0.9664859, 0.30260956, 0.33114284, 0.05396557
212, 697689274, -0.22249979, -0.10185291, 0.07657943, -0.9665691, 0.27255952, 0.25299257, 0.052449226
213, 697705941, -0.2220957, -0.10191291, 0.076258555, -0.966681, 0.20659177, 0.17520356, 0.060753822
214, 697722608, -0.22165683, -0.10199816, 0.07601609, -0.9667918, 0.17143351, 0.11501335, 0.074131966
215, 697739275, -0.2212177, -0.10208764, 0.07577897, -0.96690154, 0.1592449, 0.14310157, 0.06528568
216, 697755942, -0.22077988, -0.102257006, 0.07538789, -0.96701425, 0.17455481, 0.10940755, 0.0544796
217, 697772609, -0.22032748, -0.102491185, 0.07480407, -0.9671381, 0.09846229, 0.03896683, 0.047828674
218, 697789276, -0.21985702, -0.10271709, 0.074180946, -0.96726924, -0.047199327, -0.07745371, 0.045710564
219, 697805943, -0.21936804, -0.10291553, 0.07368368, -0.96739703, -0.11230659, -0.1875472, 0.058372498
220, 697822610, -0.21891458, -0.10306491, 0.07335375, -0.96750885, -0.1312404, -0.23319381, 0.062257767
221, 697839277, -0.21854784, -0.10319294, 0.073188186, -0.9675907, -0.098175734, -0.21625634, 0.07529831
222, 697855944, -0.21830718, -0.10330106, 0.073057786, -0.9676433, -0.095676035, -0.1752143, 0.06242466
