PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
2713,331098841,0.92585534,-0.030633992,-0.2306067,0.2977966,0.45459896,-0.92411876,0.45532417
2714,331115508,0.9269043,-0.032322213,-0.2243862,0.2991042,0.30286252,0.3640368,0.29994678
2715,331132175,0.9279088,-0.03410136,-0.218641,0.30004603,1.0365382,0.3395757,0.50196075
2716,331148842,0.92888886,-0.034962855,-0.21318802,0.3008367,0.65250224,-0.14130269,0.7439232
2717,331165509,0.9297514,-0.035145503,-0.20860496,0.30136338,0.28813255,-0.5690333,0.7221222
2718,331182176,0.93048996,-0.03514693,-0.20475745,0.30172223,-0.00336834,-0.061287057,0.4396515
2719,331198843,0.93117255,-0.035582896,-0.20159084,0.3016978,-0.396342,0.6076615,0.3175125
2720,331215510,0.93169165,-0.036844306,-0.19964263,0.30123878,-0.4269501,0.4298918,0.18829727
2721,331232177,0.932128,-0.038394585,-0.1983657,0.30053854,0.05569619,0.16306514,0.1485796
2722,331248844,0.9325356,-0.03962455,-0.19723944,0.299855,-0.051585674,-0.25787717,0.17651558
2723,331265511,0.9328844,-0.040368084,-0.19615208,0.2993833,-0.56400925,-0.4005233,0.03565502
2724,331282178,0.9331938,-0.040789936,-0.19498603,0.29912362,-0.70749426,-0.42070267,-0.08759689
2725,331298845,0.9334687,-0.04089337,-0.19357441,0.2991689,-0.7524738,-0.23480788,-0.10259819
2726,331315512,0.93364984,-0.04073601,-0.19198817,0.29964674,-0.5761185,-0.03829794,-0.20549488
2727,331332179,0.9338115,-0.040853035,-0.1904454,0.30011114,-0.46513918,-0.064463206,-0.096814156
2728,331348846,0.9339845,-0.041296408,-0.18913779,0.30033916,-0.43174165,0.13518463,-0.024956703
2729,331365513,0.93409663,-0.04204189,-0.18803152,0.3005816,-0.3008348,0.44638145,0.019925117
2730,331382180,0.934201,-0.043070488,-0.18698633,0.30076358,-0.20910308,0.44682556,0.12059975
2731,331398847,0.934292,-0.0442027,-0.18591605,0.30097985,-0.21511635,0.5175699,0.14756775
2732,331415514,0.9343652,-0.045349106,-0.18484612,0.30124044,-0.12122113,0.47771937,0.22752094
2733,331432181,0.93450654,-0.046539787,-0.18381889,0.30124894,0.05541378,0.28096217,0.11403084
2734,331448848,0.9347014,-0.047634322,-0.18312581,0.3008953,-0.002917738,0.58585215,0.14446259
2735,331465515,0.93483263,-0.048997957,-0.18276703,0.30048713,0.1839733,0.74013424,0.08525658
2736,331482182,0.9349644,-0.05103369,-0.18264559,0.29981112,0.23022114,0.10502832,0.17044926
2737,331498849,0.9350798,-0.05293167,-0.18244843,0.29924175,0.15475288,-0.30517605,0.29123116
2738,331515516,0.93514735,-0.054074712,-0.1821155,0.29902878,0.20757045,-0.48664084,0.27642155
2739,331532183,0.9351742,-0.054609966,-0.18184727,0.29901063,0.24064668,-0.62261975,0.06692219
2740,331548850,0.9351896,-0.054903332,-0.1815676,0.29907897,0.17006497,-0.65525347,-0.03134346
2741,331565517,0.9352109,-0.05517843,-0.1811777,0.29919812,0.0897428,-0.55765563,0.059165
2742,331582184,0.9352659,-0.05557581,-0.18064801,0.29927328,0.06915659,-0.43220186,0.05886364
2743,331598851,0.9352652,-0.056183558,-0.18031687,0.29936108,0.16389568,-0.5426825,0.054219246
2744,331615518,0.9352021,-0.05655943,-0.18000087,0.29967716,0.16759202,-0.78048664,0.006388664
2745,331632185,0.9351364,-0.056221515,-0.17960416,0.30018392,0.12396353,-0.8129492,-0.018831253
2746,331648852,0.93511343,-0.055333596,-0.17904656,0.30075297,0.014437708,-0.44482544,0.051847458
2747,331665519,0.93511415,-0.054544907,-0.17846859,0.30123794,0.036056887,-0.10623682,0.09969902
2748,331682186,0.9350993,-0.054010168,-0.17798649,0.30166492,0.04171344,-0.05427537,0.060343742
2749,331698853,0.9350556,-0.053595897,-0.17756209,0.3021242,-0.006950135,-0.19797347,0.015741348
2750,331715520,0.9350043,-0.05307797,-0.17719327,0.3025904,-0.10755678,-0.109687194,-0.004766464
2751,331732187,0.9349781,-0.052630927,-0.17690924,0.30291533,-0.11957273,0.08687613,-0.024788857
2752,331748854,0.93494743,-0.052409373,-0.17671826,0.30316025,-0.0318573,0.109175295,0.11485863
2753,331765521,0.93493354,-0.05208977,-0.17644687,0.3034162,0.09684269,0.033984866,0.20129395
2754,331782188,0.93496317,-0.051573783,-0.17605944,0.30363804,0.1440389,0.062198542,0.1429596
2755,331798855,0.9350372,-0.051016912,-0.17576532,0.3036745,0.071935184,0.072076924,0.11039829
2756,331815522,0.9350898,-0.050518528,-0.17558345,0.3037009,-0.13025229,0.13701716,0.0703783
2757,331832189,0.9351272,-0.050392542,-0.17535725,0.30373734,0.041148175,-0.059881777,0.05554104
2758,331848856,0.9351761,-0.050159007,-0.17503498,0.3038118,0.0427169,-0.33105704,0.04189396
2759,331865523,0.93519884,-0.04953773,-0.17445275,0.30417794,-0.2502318,-0.32332933,-0.013745308
2760,331882190,0.9351204,-0.048664823,-0.17386092,0.30489838,-0.39881462,0.010374997,0.06624699
2761,331898857,0.9350617,-0.04801072,-0.1735042,0.30538467,-0.46986368,0.53582793,0.09628296
2762,331915524,0.935142,-0.047935065,-0.17358688,0.30510345,-0.6106463,0.81271964,-0.0877552
2763,331932191,0.93527675,-0.048600774,-0.17393567,0.3043858,-0.64997476,0.5633568,-0.12876129
2764,331948858,0.93539643,-0.04928657,-0.17421894,0.30374497,-0.373926,-0.09558635,0.08545208
2765,331965525,0.93548495,-0.049234517,-0.17422022,0.30348018,-0.2310003,-0.37027177,3.82E-04
2766,331982192,0.9355204,-0.04877329,-0.17427959,0.30341113,-0.2340497,-0.4273758,0.24391365
2767,331998859,0.9354445,-0.048189368,-0.174889,0.30338752,0.002574646,-0.36427385,0.1442213
2768,332015526,0.935373,-0.048230257,-0.17569144,0.30313772,0.26891816,-0.32552946,-0.023732185
2769,332032193,0.935231,-0.04866989,-0.1764194,0.30308285,0.5878336,-0.72097,-0.073093414
2770,332048860,0.93494177,-0.048279557,-0.17688593,0.30376524,0.5488746,-1.082643,0.28416824
2771,332065527,0.9345424,-0.046664312,-0.17731652,0.304993,0.23487781,-0.81138945,0.4664116
2772,332082194,0.9340747,-0.044855732,-0.17831801,0.30611122,0.17688514,-0.08334122,0.09965801
2773,332098861,0.93364465,-0.043792475,-0.17967184,0.30678478,0.3658411,0.18517071,0.028058052
2774,332115528,0.9332936,-0.042140123,-0.18045829,0.30762193,0.14980084,-0.11074835,0.41628647
2775,332132195,0.932949,-0.03982005,-0.18120293,0.30853716,-0.39302072,-0.26962766,-0.07901478
2776,332148862,0.9324044,-0.0380162,-0.1827282,0.30950946,-0.77847034,0.6301478,-0.090426445
2777,332165529,0.931643,-0.03714919,-0.18586726,0.31003794,-0.68155414,0.49052656,0.13222504
2778,332182196,0.9308481,-0.036195286,-0.1902589,0.30987436,-1.1014123,-0.22228535,0.57995415
2779,332198863,0.93016285,-0.034759827,-0.19395413,0.30980578,-1.1906614,0.75601226,-0.4220209
2780,332215530,0.92952764,-0.03382175,-0.1978059,0.3093808,-1.186148,0.83715427,-0.12636185
2781,332232197,0.92879665,-0.033636425,-0.20321968,0.30808446,-0.41012147,-0.35914862,0.4277687
2782,332248864,0.92809933,-0.0329947,-0.20833687,0.30683464,-0.16013719,-0.6783569,0.15382767
2783,332265531,0.9272797,-0.031933937,-0.21292154,0.30627745,-0.22995448,-0.40511405,0.045973778
2784,332282198,0.92626786,-0.03120283,-0.21821763,0.30568647,-0.64383197,-0.54578394,0.41499805
2785,332298865,0.9250824,-0.030666582,-0.2245246,0.30476198,-0.44236097,-1.4146419,0.17619419
2786,332315532,0.9237419,-0.029173024,-0.23048672,0.30452392,-0.32633427,-1.3692064,0.11293697
2787,332332199,0.9222178,-0.027526872,-0.23667943,0.30454603,-0.040805195,-0.5770571,0.07619667
2788,332348866,0.9204798,-0.02591584,-0.2437309,0.30438367,0.107372716,0.11232219,0.4586439
2789,332365533,0.9187087,-0.024528759,-0.25129595,0.3036969,0.20553917,-0.0645447,0.49101353
2790,332382200,0.91683805,-0.02287957,-0.25917777,0.3028538,0.30117878,-0.22938114,0.3010273
2791,332398867,0.914782,-0.021152437,-0.2667913,0.30258504,-0.7562887,0.8250239,-0.04700184
2792,332415534,0.9126497,-0.019868886,-0.27453268,0.30218613,-0.5571836,0.6861331,0.05152893
2793,332432201,0.91056186,-0.018249247,-0.28255108,0.30119428,0.053903278,-0.003498886,0.25331306
2794,332448868,0.9082559,-0.016871806,-0.29187042,0.29934442,0.2154068,0.8560287,0.53735256
2795,332465535,0.9059399,-0.015418777,-0.30118454,0.2972067,0.511291,0.9709974,0.41550922
2796,332482202,0.9035952,-0.013619807,-0.31026962,0.29507926,0.6556835,-0.07976236,0.43833542
2797,332498869,0.9011974,-0.011537237,-0.3187562,0.29345107,0.47213,-0.23716633,0.033742905
2798,332515536,0.89875567,-0.009503842,-0.32692564,0.29202124,0.4579074,-0.33294177,-0.04066658
2799,332532203,0.8961745,-0.007523187,-0.33539185,0.29040673,0.6578002,-0.35459343,0.10330105
2800,332548870,0.89350164,-0.005408736,-0.34373274,0.2889331,0.74362624,0.1915893,-0.002843857
2801,332565537,0.8905307,-0.003643558,-0.35260323,0.28744,1.0845313,0.11057697,0.26315403
2802,332582204,0.8875975,-0.002000734,-0.36096704,0.28614384,0.9356545,0.58106565,0.24388504
2803,332598871,0.8846599,-1.31E-04,-0.36877206,0.2852942,1.0798094,0.38827953,0.24981594
2804,332615538,0.8816931,0.002261508,-0.3761018,0.2849007,0.61037815,0.31648317,0.15319252
2805,332632205,0.8788109,0.004768755,-0.38292918,0.28468022,0.20557493,0.3037299,0.026924133
2806,332648872,0.87583303,0.006864933,-0.38994154,0.2842953,-0.27110064,-0.13682862,-0.05649376
2807,332665539,0.87292624,0.008409348,-0.3969051,0.28355658,-0.37149888,-0.27901772,-0.15370941
2808,332682206,0.87018627,0.009969745,-0.40339223,0.28277245,-0.15347718,-0.24463019,-0.14264965
2809,332698873,0.86746,0.012009716,-0.40962648,0.28210622,-0.31936583,-0.2782981,-0.14997482
2810,332715540,0.8646336,0.014259096,-0.4158592,0.28155878,-0.6089787,-0.4412257,-0.22901154
2811,332732207,0.8617635,0.015962396,-0.4223159,0.2806547,-0.40061143,-0.08029301,-0.35578156
2812,332748874,0.85904735,0.017378893,-0.42876804,0.27911,-0.64834917,0.48434284,0.08868885
2813,332765541,0.8564481,0.018949218,-0.43507677,0.27722648,-0.41579667,0.9981466,0.22590351
2814,332782208,0.8538878,0.020371147,-0.4414667,0.27491266,0.002764855,0.9120489,0.28079987
2815,332798875,0.851291,0.021528639,-0.44784528,0.27255014,0.33796522,0.47072923,-0.016316414
2816,332815542,0.8484934,0.022306252,-0.45465496,0.26992434,-0.034603383,0.14941241,0.16907406
2817,332832209,0.8454558,0.022419862,-0.46214253,0.2667114,0.043110732,0.9102768,0.37357616
2818,332848876,0.8425627,0.022720383,-0.4693392,0.26325214,0.63246703,1.4736605,0.581316
2819,332865543,0.8397425,0.022798494,-0.4765287,0.2593111,0.89277285,0.94553024,0.46126747
2820,332882210,0.83684003,0.022710023,-0.48365644,0.25547677,0.9058046,0.21138684,0.12336445
2821,332898877,0.8338327,0.022868264,-0.49057072,0.2520901,0.9597128,-0.020961491,-0.07757664
2822,332915544,0.8307387,0.02289024,-0.49754712,0.24860585,0.6460508,-0.3427755,0.32697678
2823,332932211,0.8274611,0.02316868,-0.50459313,0.24528782,0.57807153,0.04394452,0.45507717
2824,332948878,0.8243471,0.023606926,-0.5112512,0.24192089,0.6044018,0.3952506,0.024456024
2825,332965545,0.8212597,0.023552466,-0.51786673,0.2383296,0.47645006,-0.006293091,-0.31903648
2826,332982212,0.81800395,0.023065513,-0.52454054,0.2349541,0.551351,-0.6425751,-0.32008553
2827,332998879,0.81488776,0.022923999,-0.530662,0.23203328,0.10271985,-0.5620129,0.20565987
2828,333015546,0.8117202,0.023504168,-0.53664976,0.22928976,-0.16664277,0.27981395,0.27231598
2829,333032213,0.808573,0.02509961,-0.54240113,0.22669287,-0.26001933,0.44835523,0.024492264
2830,333048880,0.8055114,0.026625372,-0.5478363,0.22433627,-0.31330884,0.5785999,-2.53E-04
2831,333065547,0.80254525,0.027983913,-0.5531211,0.22181986,-0.23225991,0.41938075,-0.105379105
2832,333082214,0.7994027,0.029054916,-0.5587464,0.2189125,-0.035342317,-0.27730793,-0.10347557
2833,333098881,0.79624057,0.029887408,-0.5644556,0.21565339,-0.31773394,-1.1028447,-0.094548225
2834,333115548,0.7930004,0.031141229,-0.56985766,0.21319419,-0.49204722,-1.3323797,0.03810215
2835,333132215,0.78972787,0.0329773,-0.5749502,0.21138504,-0.9015717,-1.1612679,0.15968513
2836,333148882,0.78606,0.035049934,-0.5804069,0.20980471,-0.59226644,-0.53349614,-0.2216711
2837,333165549,0.78244185,0.03733248,-0.58557004,0.20858486,-0.5125286,-0.29401946,-0.28113556
2838,333182216,0.7788659,0.039707903,-0.59065527,0.20718694,-0.51214015,-0.002468784,-0.15427303
2839,333198883,0.775267,0.041698385,-0.5959459,0.20513305,-0.6426051,-0.29604143,-0.044516563
2840,333215550,0.7717926,0.04319358,-0.6010696,0.20296474,-0.42296118,-0.93598306,0.21609974
2841,333232217,0.7680665,0.044881113,-0.6061988,0.20147309,0.025569435,-1.2492865,0.24072933
2842,333248884,0.76398724,0.04813793,-0.6110607,0.20154358,0.13582301,-1.0640628,0.24310017
2843,333265551,0.75929976,0.052980818,-0.6159953,0.20301573,0.7245834,-0.06087082,0.09171677
2844,333282218,0.75438297,0.05877475,-0.6207979,0.20511161,0.8792535,0.39247656,0.14478207
2845,333298885,0.7499071,0.063930176,-0.6251982,0.20661213,0.5024446,0.3591898,0.15741539
2846,333315552,0.7458751,0.067278355,-0.6296058,0.20675905,-0.28203222,-0.10931052,0.1410284
2847,333332219,0.74159503,0.06935253,-0.63462585,0.20612119,0.0640901,-0.23006333,0.094325066
2848,333348886,0.73728937,0.0720131,-0.63922364,0.2064479,0.40655354,-0.10010545,0.21854782
2849,333365553,0.73309153,0.07525552,-0.64329255,0.20759848,0.4589651,0.07008735,0.35224247
2850,333382220,0.7291126,0.078351595,-0.64717644,0.20839266,0.06309547,-0.11982977,0.22432137
2851,333398887,0.7246957,0.080744654,-0.65175647,0.20861268,0.21211067,-0.34315374,0.15353394
2852,333415554,0.7203601,0.082316376,-0.6564245,0.20837776,0.3809063,-0.6692472,0.124215126
2853,333432221,0.7162649,0.083910145,-0.6605609,0.20878659,0.8111902,-0.30138937,0.29838848
2854,333448888,0.7130596,0.08644162,-0.66332084,0.20997229,0.788378,0.26822326,0.31227112
2855,333465555,0.71099174,0.088399515,-0.66514647,0.21039343,0.039132647,0.5128913,0.19608021
2856,333482222,0.7093132,0.088626824,-0.6672643,0.20925449,-1.1248696,-0.15061152,0.46827602
2857,333498889,0.7071017,0.0873656,-0.67043257,0.20713183,-0.81811374,-0.6694963,0.49606514
2858,333515556,0.70362735,0.08765665,-0.6743707,0.20605329,-0.003140357,-0.42909065,0.06262016
2859,333532223,0.7000556,0.089957885,-0.6775296,0.20686314,0.95212585,0.3542387,0.116806984
2860,333548890,0.6976401,0.09211703,-0.679479,0.20767768,0.7737656,0.406929,0.50760746
2861,333565557,0.69605243,0.092947386,-0.681204,0.20698299,0.18382421,0.21041521,0.3899145
2862,333582224,0.6949396,0.09301697,-0.6827672,0.20553486,-0.14215156,-0.13003387,0.10599327
2863,333598891,0.6936685,0.092528716,-0.68450916,0.20425166,-0.4062822,-0.41447175,0.20270824
2864,333615558,0.6917723,0.09283063,-0.6865172,0.20380569,-0.15992263,-0.3536485,-0.023817062
2865,333632225,0.6900641,0.09355783,-0.68809193,0.20395385,-0.25525358,-0.41015163,0.21785545
2866,333648892,0.6890189,0.094001204,-0.689174,0.20362955,-0.5900398,-0.46737146,0.4649191
2867,333665559,0.6882828,0.09414941,-0.690145,0.2027595,-0.5977161,-0.15992436,0.31769848
2868,333682226,0.68772405,0.094214,-0.69088465,0.20210528,-0.12213776,0.11109018,0.2847538
2869,333698893,0.68732345,0.0942445,-0.69135183,0.20185623,0.32370576,-0.00346758,0.28907967
2870,333715560,0.68689257,0.094473675,-0.6917182,0.20196116,0.1470447,-0.3462982,0.27454662
2871,333732227,0.6863287,0.09533799,-0.6920706,0.2022648,-0.09568277,-0.17742196,0.033852577
2872,333748894,0.6856545,0.09552681,-0.6927639,0.20208786,-0.189868,-0.037571076,0.08122349
2873,333765561,0.684755,0.09566331,-0.69364136,0.20206359,0.38998273,0.6388029,0.16870403
2874,333782228,0.68423843,0.09593597,-0.69403356,0.20233776,0.61124086,0.3569417,0.38560295
2875,333798895,0.6841604,0.09604095,-0.6941428,0.20217675,0.28023964,-0.11356414,0.39715576
2876,333815562,0.68422186,0.095935285,-0.6943383,0.20134561,-0.23705292,-0.3263614,0.31209564
2877,333832229,0.68409675,0.095617205,-0.6947604,0.20046416,-0.23527108,-0.059858277,0.088754654
2878,333848896,0.683938,0.09578403,-0.6948784,0.20051724,0.06053491,0.004797258,0.015511513
2879,333865563,0.6839978,0.096125074,-0.6945214,0.20138495,0.07539226,0.1052703,0.26011944
2880,333882230,0.6842336,0.09650705,-0.6940764,0.20193546,0.012243146,0.111386344,0.46347523
2881,333898897,0.6844713,0.09625291,-0.69394106,0.20171547,0.052725364,0.107829414,0.38277435
2882,333915564,0.684645,0.09622776,-0.6938289,0.20152384,0.20034495,0.02889486,0.13940907
2883,333932231,0.68483824,0.09647385,-0.69350594,0.20186113,0.30699325,-0.092098795,0.14542294
2884,333948898,0.68531346,0.09677178,-0.6928509,0.20235454,-0.023178741,-0.25155583,0.2863779
2885,333965565,0.6858388,0.0964822,-0.69247234,0.20200814,-0.14567189,-0.04138113,0.28181744
2886,333982232,0.68646413,0.09614119,-0.69201267,0.20162152,0.2680479,0.27539125,0.094903946
2887,333998899,0.6872756,0.096034475,-0.69115084,0.20186381,0.51518124,0.32523918,0.14040565
2888,334015566,0.68830234,0.095851466,-0.6900863,0.20209467,0.40169257,0.20633616,0.2630434
2889,334032233,0.68927926,0.095330045,-0.6892485,0.2018711,0.21761802,0.11624596,0.26014328
2890,334048900,0.68997794,0.09479599,-0.6887514,0.20143095,0.17578802,0.2506879,0.062354088
2891,334065567,0.6906485,0.09413496,-0.68827766,0.2010621,0.3437388,0.3477055,0.048505783
2892,334082234,0.69161046,0.09339008,-0.68740815,0.20107734,0.3512095,0.055957194,0.20295906
2893,334098901,0.6928677,0.09263789,-0.6862702,0.2009844,-0.04604948,-0.27142385,0.32558155
2894,334115568,0.6940056,0.09167369,-0.6853929,0.20049372,-0.17401378,-0.20361231,0.40404224
2895,334132235,0.69510657,0.09099637,-0.68453026,0.19993435,-0.18045363,0.111971386,0.1276455
2896,334148902,0.6962917,0.090336986,-0.6835159,0.19957958,-0.057858564,0.19881013,0.10529804
2897,334165569,0.697748,0.08943101,-0.6822441,0.19925258,-0.019560065,-0.17520863,0.27057648
2898,334182236,0.6990445,0.088371105,-0.68113625,0.19897118,-0.06504674,-0.5722233,0.3156309
2899,334198903,0.69977504,0.08788067,-0.6803708,0.19923942,0.09147849,-0.1989344,0.09039116
2900,334215570,0.700444,0.088075176,-0.67938757,0.20015612,0.35503155,0.38608062,-0.044073105
2901,334232237,0.70179397,0.088009134,-0.6777284,0.2010792,0.31834325,0.39229473,0.19511795
2902,334248904,0.7040823,0.08744318,-0.675303,0.20148617,-0.082979634,-0.14625978,0.4450264
2903,334265571,0.7068678,0.08683076,-0.6724073,0.20168157,-0.5307284,-0.55615556,0.5374222
2904,334282238,0.7097215,0.08677407,-0.66926706,0.2021293,-0.38067162,-0.47245365,0.40593243
2905,334298905,0.7125332,0.08679359,-0.666033,0.20290996,-0.13646226,-0.4844754,0.26529026
2906,334315572,0.71584505,0.0862401,-0.6624205,0.20331413,-0.36197075,-0.49346644,0.38190365
2907,334332239,0.7195117,0.085215665,-0.65864986,0.20305307,-0.5446264,-0.58352643,0.5636339
2908,334348906,0.72340995,0.08410062,-0.6547245,0.2023608,-0.7296563,-0.47724554,0.34214306
2909,334365573,0.7275183,0.08291674,-0.65065014,0.2012597,-0.7965443,-0.109704465,0.102745056
2910,334382240,0.7322568,0.08144974,-0.6458275,0.20020396,-0.39994067,-0.28927454,0.35801697
2911,334398907,0.73735636,0.07879945,-0.64060026,0.1993404,0.03679247,-0.87834334,0.5066986
2912,334415574,0.74153405,0.075375855,-0.6364196,0.19855642,-0.18459935,-1.0609337,0.3693285
2913,334432241,0.7440612,0.07144679,-0.63417476,0.19773668,1.0702248,-0.8860834,-0.090724945
2914,334448908,0.74670434,0.069072954,-0.6309274,0.19900058,2.0600207,-0.16632208,-0.119475365
2915,334465575,0.7510698,0.06710485,-0.625245,0.20116833,2.2791858,0.30105096,0.38056946
2916,334482242,0.7560559,0.06423995,-0.6190575,0.20255744,1.5700883,0.32037237,0.2765522
2917,334498909,0.76059914,0.062298845,-0.6130368,0.2044569,1.2079413,0.07662572,-0.3274746
2918,334515576,0.7641332,0.06124859,-0.60778874,0.20724528,1.160975,0.20623401,-0.12001419
2919,334532243,0.7666869,0.060912948,-0.6034357,0.21060638,1.5909487,0.9188269,0.37722778
2920,334548910,0.7689298,0.06136315,-0.5991194,0.21458448,1.8277375,2.0202549,0.40007973
2921,334565577,0.77189463,0.061781902,-0.5939801,0.21807937,1.5252063,2.1056392,0.24560928
2922,334582244,0.7751301,0.06102861,-0.58915055,0.21990761,0.59664506,1.5459691,0.17913055
2923,334598911,0.77789605,0.059337843,-0.58530086,0.2208815,0.36718485,0.94073576,0.12521935
2924,334615578,0.78000903,0.057455618,-0.58232254,0.22179759,0.18247107,0.55669945,0.15899467
2925,334632245,0.78189486,0.055845097,-0.5795356,0.22286591,-0.033158593,0.7364035,0.27534294
2926,334648912,0.78373307,0.054181352,-0.5769628,0.22349457,0.12002288,1.2564809,-0.011912346
2927,334665579,0.7857213,0.053048063,-0.5742937,0.22365953,0.4726521,1.4328376,-0.50554085
2928,334682246,0.7881035,0.05111267,-0.57149786,0.22288863,0.19479825,0.44470733,-0.25349236
2929,334698913,0.7905317,0.048277076,-0.568938,0.2214663,-0.33653945,-0.10383328,0.5144167
2930,334715580,0.7928106,0.045576785,-0.5666054,0.21986651,-0.96852815,-0.7791299,0.55706406
2931,334732247,0.7950581,0.043642927,-0.56401277,0.21880688,-1.7653693,-1.4803121,0.38922405
2932,334748914,0.7970325,0.04282944,-0.5613692,0.21858302,-2.072535,-1.6167324,0.06428337
2933,334765581,0.79889935,0.04243313,-0.5587583,0.21853521,-1.981558,-1.2239764,-0.28897095
2934,334782248,0.8007419,0.041791387,-0.5562198,0.21839051,-1.6455723,-1.3983152,-0.25471115
2935,334798915,0.8026157,0.040852528,-0.5535275,0.21853054,-1.6390914,-1.8112043,0.21812057
2936,334815582,0.80430317,0.039822165,-0.5510941,0.21866588,-1.6059198,-2.1600027,0.18133163
2937,334832249,0.8055296,0.039291497,-0.54897606,0.21957341,-0.96508646,-2.283398,-0.17848492
2938,334848916,0.8069942,0.039702814,-0.5457791,0.22207744,-0.6615384,-2.2286992,0.108753204
2939,334865583,0.8087338,0.04111329,-0.54160833,0.22567347,-1.1300493,-1.0984184,0.51865387
2940,334882250,0.810543,0.042813707,-0.5373405,0.22904359,-1.2124898,-0.18763176,0.2748537
2941,334898917,0.8128599,0.04433757,-0.53254676,0.2317235,-0.90825427,0.75352186,-0.12670326
2942,334915584,0.8154251,0.042631194,-0.52872074,0.23179269,-0.6957151,-0.032542285,-0.21826553
2943,334932251,0.8175926,0.037799425,-0.52621377,0.23069836,-0.3469556,-1.7752833,-0.29607582
2944,334948918,0.8192869,0.03238295,-0.52404106,0.23045641,0.15941927,-2.1450872,-0.048440933
2945,334965585,0.8215381,0.031089975,-0.5192814,0.23337622,0.14157355,-0.095844425,0.302433
2946,334982252,0.82432145,0.032205436,-0.51324236,0.23674496,-0.11294959,0.56994665,0.15208721
2947,334998919,0.82705206,0.032458644,-0.50780624,0.2388999,-0.76705223,1.0337691,-0.39711475
2948,335015586,0.82966644,0.03138756,-0.5029934,0.24015597,-0.34325868,0.9164676,-0.5701513
2949,335032253,0.83235544,0.029983807,-0.497975,0.2414855,0.622974,-0.039565314,0.03274727
2950,335048920,0.8350658,0.029816622,-0.4922128,0.24394979,0.5541816,0.21579266,0.49255466
2951,335065587,0.8376355,0.031777233,-0.48634854,0.2466394,0.05779866,1.5035088,0.32718182
2952,335082254,0.84004843,0.032371454,-0.48143005,0.24800138,0.55293083,1.0850939,0.35943508
2953,335098921,0.8423754,0.031428307,-0.47716224,0.24847758,-0.0667061,0.006430859,0.49774075
2954,335115588,0.8444784,0.0298513,-0.47339892,0.24873157,0.008600332,0.3639545,-0.13701534
2955,335132255,0.84633404,0.029532447,-0.46975252,0.24937543,0.9457077,1.8051013,-0.5002289
2956,335148922,0.84812516,0.029029405,-0.466401,0.24964002,1.5102617,2.1047769,0.16498661
2957,335165589,0.84993434,0.026671147,-0.4637946,0.24860372,1.6416267,0.7256906,0.51201344
2958,335182256,0.8515934,0.02356907,-0.46169397,0.24714561,0.62438565,-2.0792665,1.3255053
2959,335198923,0.8530608,0.021959161,-0.45885295,0.24752331,0.4930383,-2.0613365,0.43288803
2960,335215590,0.8544266,0.022562433,-0.45485404,0.25012556,0.62945294,-0.5753141,-0.33881187
2961,335232257,0.85578394,0.023639122,-0.45111477,0.2521495,0.5247103,1.1502836,-0.19543362
2962,335248924,0.8574816,0.023036644,-0.44775358,0.25242865,0.26618427,0.95835716,0.29107285
2963,335265591,0.85936075,0.021426627,-0.4444095,0.2520896,-0.16651134,-1.3456676,0.56969166
2964,335282258,0.86134005,0.020629385,-0.4398278,0.2534326,-0.34881833,-1.9336725,-0.058857918
2965,335298925,0.8632378,0.02176166,-0.43377694,0.25728077,-0.7681309,-1.1197622,-0.6687279
2966,335315592,0.8644595,0.023379464,-0.42900515,0.26101065,-1.1298453,1.5757816,-0.7143669
2967,335332259,0.86636436,0.023028387,-0.42448768,0.2621097,-0.40921512,1.7863449,0.17871094
2968,335348926,0.86859983,0.021408051,-0.4200582,0.26198494,-0.31053862,-0.18791762,0.4919119
2969,335365593,0.8710336,0.019935383,-0.4144414,0.26296493,-0.27353224,-1.5254401,-0.03638935
2970,335382260,0.87355596,0.018904524,-0.40717974,0.26600027,0.05135456,-0.8239379,-1.0102358
2971,335398927,0.87543845,0.018753365,-0.40107337,0.26908156,-0.38686293,0.65341735,-0.20903015
2972,335415594,0.8776995,0.017340984,-0.3953634,0.27025855,0.89702165,1.1886035,0.74562454
2973,335432261,0.88017213,0.015574784,-0.38958013,0.27072272,1.2268773,-0.80829686,1.0016317
2974,335448928,0.88271916,0.015091511,-0.38220504,0.27296102,0.48810828,-1.6912994,0.15697765
2975,335465595,0.8853792,0.015277335,-0.37267917,0.2774699,0.14572307,-0.63211143,-1.0645456
2976,335482262,0.88749355,0.0154484,-0.36397928,0.2822141,-0.4018546,1.8449574,-0.99196815
2977,335498929,0.88946563,0.013426225,-0.35785902,0.28393042,0.99509466,2.8613133,0.9609289
2978,335515596,0.8919651,0.010495805,-0.35192695,0.2836276,2.4130375,0.010866096,1.5566626
2979,335532263,0.8943696,0.009600625,-0.34436017,0.2853694,0.9940723,-1.6822389,0.6117077
2980,335548930,0.896552,0.009645872,-0.3348096,0.28985006,-0.9512195,-0.99462575,-0.9419031
2981,335565597,0.89766693,0.009579234,-0.32783896,0.29433465,-2.3801634,1.6475313,-1.0490618
2982,335582264,0.89920104,0.006446665,-0.32274923,0.29536104,0.5351589,3.6647117,0.82086277
