PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
87,193393535,-167.3048096,-80.81930542,33.33525085,-0.10989635,0.064515226,-0.0217247
88,193410202,-167.2915344,-80.8204422,33.33102798,-0.08800214,0.07065211,-0.022621155
89,193426869,-167.2625885,-80.82069397,33.31139755,-0.059386667,0.05190038,-0.031606674
90,193443536,-167.2267303,-80.82059479,33.28078842,-0.06919296,0.07960135,-0.00916481
91,193460203,-167.2066193,-80.81898499,33.26443863,-0.08213218,0.05772647,0.002681732
92,193476870,-167.1952667,-80.81791687,33.2554245,-0.08990345,0.068067186,-0.010467529
93,193493537,-167.1818695,-80.8156662,33.24356461,-0.08495934,0.0625016,-0.031345367
94,193510204,-167.1819458,-80.81271362,33.24422836,-0.11926769,0.060446396,-0.027296066
95,193526871,-167.1853027,-80.81076813,33.25187302,-0.12210999,0.08467844,-0.011384964
96,193543538,-167.1841278,-80.80982971,33.26254272,-0.13357581,0.07067726,-0.024585724
97,193560205,-167.1932526,-80.81089783,33.28603745,-0.09449692,0.028735496,-0.026918411
98,193576872,-167.1947784,-80.81134033,33.29803467,-0.04808043,0.03591641,-0.024540901
99,193593539,-167.191452,-80.81149292,33.30295181,-0.052693907,0.013047233,-0.017634392
100,193610206,-167.168808,-80.81074524,33.28494263,-0.064561106,0.01654443,-0.017412186
101,193626873,-167.1453857,-80.81002045,33.26613998,-0.04097255,0.030992307,-0.015985489
102,193643540,-167.1190643,-80.80922699,33.24266434,-0.02600143,0.020979485,0.003520966
103,193660207,-167.0775452,-80.80659485,33.19922256,-0.057600573,0.045330215,-0.02350235
104,193676874,-167.0440216,-80.80435944,33.16522598,-0.092815764,0.057791732,-0.033041
105,193693541,-167.0155792,-80.80303192,33.13708496,-0.113180704,0.06495231,-0.021122932
106,193710208,-166.9903717,-80.80149078,33.10820007,-0.1185468,0.09497189,-0.01021862
107,193726875,-166.9833832,-80.79899597,33.1010704,-0.108403504,0.078967236,-0.011989594
108,193743542,-166.9781494,-80.79756165,33.09258652,-0.10683137,0.06213772,-0.014734268
109,193760209,-166.9805603,-80.79708862,33.08952332,-0.11186583,0.03724329,-0.015228272
110,193776876,-166.9861603,-80.79766846,33.09181213,-0.1129264,0.07022844,-0.027508736
111,193793543,-166.9833069,-80.79892731,33.09017563,-0.06804332,0.034653112,-0.013816834
112,193810210,-166.9711761,-80.79867554,33.07247925,-0.076753624,0.050548125,-0.015375137
113,193826877,-166.9589081,-80.79790497,33.05640793,-0.0936783,0.046024,-0.03921032
114,193843544,-166.9532013,-80.79760742,33.0541954,-0.08312603,0.05806766,-0.030701637
115,193860211,-166.9478912,-80.79826355,33.05393982,-0.049019128,0.037158918,-0.024131775
116,193876878,-166.9343414,-80.79675293,33.03693771,-0.03400096,0.019586775,-0.00280571
117,193893545,-166.9090729,-80.79470062,33.00357437,-0.0470492,0.04983445,-0.004649162
118,193910212,-166.8816376,-80.79115295,32.96755219,-0.061629508,0.058463838,-0.02908516
119,193926879,-166.8562164,-80.78827667,32.93815613,-0.07878474,0.051083103,-0.023022652
120,193943546,-166.8286438,-80.78616333,32.90672684,-0.078465395,0.024945835,-0.021668434
121,193960213,-166.8024902,-80.78491211,32.87511826,-0.07926121,0.017030904,-0.007616043
122,193976880,-166.7691803,-80.78408051,32.83574295,-0.07584057,0.028242202,-0.02323246
