PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia,PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
554,2352809386,-112.1278305,-78.12294006,-37.76162338,-0.03706697,-1.4983466,0.19609928,293,2348459299,-129.1531525,-83.26839447,-74.05879974,1.2744513,-0.28933752,-0.18769741
556,2352842720,-110.0324478,-78.30725098,-41.31096649,-0.13257499,-1.2852131,0.53175354,294,2348475966,-131.1575623,-83.18698883,-71.91158295,0.5395095,-1.4789284,-0.029202461
558,2352876054,-105.4814682,-78.57794189,-47.57453537,0.00334652,-0.27198207,0.076701164,295,2348492633,-133.8640442,-83.02748871,-69.43414307,0.85777867,-2.0807316,0.015151978
559,2352892721,-102.8863831,-78.69277191,-51.07529068,-0.033638503,0.29286847,-0.028709412,296,2348509300,-137.2301788,-82.76096344,-66.62468719,1.636709,-2.1188343,-0.1485405
563,2352959389,-87.76083374,-79.14939117,-69.91923523,-0.077219464,0.97031736,0.9219179,297,2348525967,-140.899231,-82.36953735,-63.56161118,1.7949656,-1.3409977,-0.2175026
565,2352992723,-71.355896,-78.89259338,-88.17999268,-0.15656091,1.423137,0.7229376,298,2348542634,-144.6235046,-81.86856079,-60.2287674,1.8642358,-0.3006641,-0.325943
567,2353026057,-53.70832443,-76.85122681,-107.7132721,0.7403648,2.4237316,0.31272125,299,2348559301,-148.1371765,-81.27352905,-56.76272583,1.7297398,0.23393455,-0.41487694
568,2353042724,-47.10718155,-75.11019135,-115.1061172,-0.19813865,2.8834276,-0.111688614,300,2348575968,-151.3600464,-80.59447479,-53.35022736,1.259028,-0.21639949,-0.51831436
570,2353076058,-39.97512436,-71.13697052,-122.6618118,-1.4829456,2.5349789,-2.3271961,301,2348592635,-154.4614258,-79.81074524,-50.14005661,0.8511376,-0.6021915,-0.35680962
572,2353109392,-34.93000412,-67.57096863,-125.8108978,-0.9012583,0.67664176,-2.4894123,302,2348609302,-157.3281555,-78.91855621,-47.4239502,0.29488003,-0.70641273,0.12452412
574,2353142726,-27.99036407,-64.36106873,-128.7143097,1.1065882,-0.7707611,-2.123201,303,2348625969,-159.9727783,-78.0043335,-45.20152283,0.0662833,-0.28547537,0.12308407
576,2353176060,-20.64264107,-61.69314575,-131.7828674,0.13726269,-1.0749015,-2.375875,304,2348642636,-162.5886078,-77.08338165,-43.11706161,0.3261948,0.37206748,-0.46960735
577,2353192727,-16.87282372,-60.27074432,-133.5084686,-0.6602937,-1.9845597,-2.740499,305,2348659303,-165.1311493,-76.17900848,-41.10087585,0.18633202,0.92051053,-0.7118721
579,2353226061,-11.65915489,-57.14940643,-136.3671875,-0.057583984,-3.4614067,-0.5125923,306,2348675970,-167.4608459,-75.27510071,-39.21458054,-0.050993208,1.2429745,-0.41110992
581,2353259395,-9.246090889,-53.28849411,-138.8076782,0.29556492,-2.8651538,-1.1268387,307,2348692637,-169.5516815,-74.36923218,-37.38682175,-0.016497303,1.074324,-0.09469223
583,2353292729,-8.991470337,-49.12289429,-140.0490265,-0.23666477,-0.18726161,-1.0534639,308,2348709304,-171.4210815,-73.41770172,-35.58518219,0.37469617,0.9057783,-0.11503506
585,2353326063,-10.45870209,-44.82886887,-139.935791,-0.5179101,0.1139611,-0.28077984,309,2348725971,-172.954483,-72.39294434,-33.91719818,0.9953615,0.7159246,-0.090379715
586,2353342730,-10.89449978,-42.75608826,-139.6196594,-0.73729026,-0.121554054,0.010066986,310,2348742638,-174.0688629,-71.36579895,-32.32860565,0.9975469,0.5800958,-0.19857883
588,2353376064,-11.11046696,-38.93880844,-139.29776,-1.4932872,0.96715075,1.7594604,311,2348759305,-174.7415466,-70.35826874,-30.78787422,-0.41886565,0.273981,-0.60441494
592,2353442732,-7.972943306,-32.8955307,-140.9329987,-0.2851241,-0.74624944,0.8124523,312,2348775972,-175.1768341,-69.37663269,-29.42573547,-1.4324253,0.016012691,-0.4832983
594,2353476066,-6.695420265,-29.96532822,-141.5050354,0.15020499,-0.7438961,-0.054494858,313,2348792639,-175.6590881,-68.4208374,-28.34228706,-1.6872044,0.12011072,-0.13190174
595,2353492733,-6.391724586,-28.64176559,-141.6332703,0.52049136,-0.18076438,0.11208439,314,2348809306,-176.3260651,-67.41188812,-27.46960831,-0.47485393,0.047869433,-0.035752296
597,2353526067,-6.596604824,-26.12019157,-141.585083,0.9169,0.18802133,0.5618448,315,2348825973,-177.0269165,-66.36949158,-26.67186546,0.6564036,-0.2695073,-0.12177944
601,2353592735,-7.687283993,-21.56152344,-141.4254913,0.04223427,0.45813856,1.0037212,316,2348842640,-177.5598602,-65.38058472,-25.97037125,-0.24765295,-0.3727126,0.1874628
603,2353626069,-7.843335152,-19.84301567,-141.584671,-0.24011642,0.41310632,1.0008402,317,2348859307,-177.9282532,-64.45729828,-25.41541862,-1.2243954,-0.50592875,0.6186218
604,2353642736,-7.739299297,-19.14465904,-141.6378632,0.53134316,0.3229069,0.9451418,318,2348875974,-178.3349915,-63.58969116,-25.00737572,-1.2231343,-0.53811,0.57376957
606,2353676070,-7.901149273,-17.85140991,-141.5248718,1.8058864,0.46852875,1.2807894,319,2348892641,-179.0293121,-62.7690239,-24.60641289,-0.47441888,0.13789956,0.25609875
608,2353709404,-8.128637314,-16.97554588,-141.3978882,0.9451361,0.6529662,1.1012487,320,2348909308,-179.8550873,-61.94556046,-24.13464737,0.18930449,0.7483026,-0.28892708
610,2353742738,-8.343212128,-16.56695557,-141.4283295,0.7580467,0.63491106,1.2331123,321,2348925975,179.6577148,-61.06118011,-23.69111824,0.7069331,0.73137015,-0.3978157
612,2353776072,-8.270017624,-16.65593529,-141.5599823,0.26997513,0.45316336,1.6596327,322,2348942642,179.6461945,-60.20443726,-23.35111046,0.29790512,0.38871318,0.013766289
613,2353792739,-8.094607353,-16.84464264,-141.5964508,0.7169566,0.21460356,1.81285,323,2348959309,179.892334,-59.40341187,-23.03809929,-0.5146253,0.05914203,0.18421364
615,2353826073,-7.923057079,-17.62001419,-141.5027008,0.42290643,0.1489374,1.1580944,324,2348975976,-179.9412994,-58.60255814,-22.65100861,-0.8954166,0.08226719,0.10489273
617,2353859407,-8.046653748,-18.71364403,-141.3860626,0.87838906,-0.21502353,1.4915581,325,2348992643,-179.8797607,-57.79587936,-22.30014038,-0.9188323,-0.1902934,0.38716412
621,2353926075,-9.099822998,-22.24954987,-141.2543945,0.453817,0.15482692,1.2984657,326,2349009310,-179.9342804,-57.04302979,-22.04005241,-0.9803209,-0.51065665,0.75790596
622,2353942742,-9.551787376,-23.36621094,-141.1302185,0.47403914,0.37207952,1.2562599,327,2349025977,179.8251801,-56.35883331,-21.86808014,-0.6771791,-0.35062337,0.6633358
624,2353976076,-10.48431969,-25.91056252,-140.7111511,0.5833786,0.8096425,0.9103384,328,2349042644,179.4664764,-55.74063492,-21.76519966,-0.13881171,0.09353782,0.61604786
626,2354009410,-11.47824287,-28.69057846,-140.2457733,0.40009013,0.60649896,0.45921707,329,2349059311,179.1238098,-55.20375443,-21.64185143,-0.08439523,0.65951586,0.6880255
628,2354042744,-12.29385853,-31.6989727,-139.7974243,0.35979435,0.5903127,0.9353285,330,2349075978,178.7584991,-54.70046616,-21.39242935,-0.23252843,1.1504728,0.7132721
630,2354076078,-12.3399477,-35.13306808,-139.6676331,-0.4528654,0.366316,0.058707237,331,2349092645,178.3331604,-54.23396683,-21.02166367,-0.23967825,1.1597936,0.88484955
631,2354092745,-12.03833199,-37.05212402,-139.7642517,-0.7386948,0.6346988,0.45581055,332,2349109312,177.8043365,-53.79010773,-20.47430229,-0.22971356,0.851883,0.7567396
633,2354126079,-11.08772564,-40.91527939,-140.1130066,-0.32235518,-0.29860917,0.24977493,333,2349125979,177.158432,-53.38538742,-19.75976944,-0.59931314,0.93413675,0.110871315
635,2354159413,-10.41270733,-44.78504562,-139.9533386,-0.11080181,-0.63699406,-0.04306221,334,2349142646,176.6413116,-52.98972321,-19.13183403,-1.0782446,0.28248098,-0.2124958
637,2354192747,-10.37190056,-48.89123154,-139.1865997,-0.2390185,-1.3500651,-0.3932438,335,2349159313,176.3437958,-52.62737274,-18.74760246,-1.1791191,-0.77439106,0.15877724
640,2354242748,-12.534091,-55.08074951,-137.2734222,-0.4280297,-1.7731937,-0.9772253,336,2349175980,176.0449982,-52.34633636,-18.58403015,-1.1072236,-1.0628766,0.6952381
642,2354276082,-16.12509155,-59.08261108,-135.6139069,-0.58146244,-2.1682584,-1.3886299,337,2349192647,175.5784912,-52.11211777,-18.5166626,-0.7028839,-0.4277021,0.689765
644,2354309416,-21.84161758,-62.92398071,-132.8271942,-0.32731542,-1.5497618,-1.5076475,338,2349209314,175.2125702,-51.84907532,-18.44693375,0.36407936,-0.003898792,0.2466116
646,2354342750,-29.14346886,-66.31510162,-129.22789,-0.9015996,-0.67141134,-1.8778133,339,2349225981,175.1323395,-51.58303833,-18.36062813,0.30809745,0.3901131,0.027932167
648,2354376084,-37.07398224,-69.49607086,-125.0049591,-0.56832606,0.4783997,-1.8173852,340,2349242648,175.4300842,-51.32399368,-18.29861641,-0.10163617,-0.116702594,0.19773006
649,2354392751,-41.3616066,-71.07613373,-122.2357712,-0.032643795,0.9832632,-1.6926832,341,2349259315,175.8700714,-51.11061859,-18.31890488,-0.34574634,-0.5246726,0.5057583
651,2354426085,-50.1671257,-74.08773041,-115.264595,-0.09713583,2.0253842,-1.7220011,342,2349275982,176.1114502,-50.92722702,-18.34758377,-0.58247834,-0.4884543,0.28684235
653,2354459419,-59.58325958,-76.75359344,-105.8045959,0.08480966,2.481104,-0.80406094,343,2349292649,176.0858917,-50.75828552,-18.34128189,-0.42172173,-0.0883179,0.1302824
655,2354492753,-72.08966827,-78.96212006,-91.68586731,0.05105706,2.0488133,0.13901138,344,2349309316,175.9629364,-50.61700821,-18.32297707,-0.15230122,0.34297615,0.18885899
657,2354526087,-87.61428833,-80.10558319,-73.74401855,-0.16170861,1.534831,0.4490862,345,2349325983,175.9287415,-50.51745605,-18.31300735,-0.19357856,0.44639555,0.3681755
660,2354576088,-102.735054,-79.75097656,-54.96672821,0.21709028,-0.78636694,0.15466976,346,2349342650,175.907959,-50.41139984,-18.26265717,-0.12649813,0.46654916,0.37075615
662,2354609422,-109.1385574,-79.49762726,-46.76250076,-0.045955017,-2.2496295,0.4169159,347,2349359317,175.7632599,-50.29100418,-18.12190056,-0.041967623,0.50511634,0.30874825
664,2354642756,-113.1910858,-79.37640381,-42.69708252,0.007686499,-1.218731,0.23603821,348,2349375984,175.5901947,-50.17189407,-17.91913986,-0.19697519,0.21631858,0.26287365
666,2354676090,-115.422699,-79.09676361,-41.50852203,0.4574872,-0.01864478,0.2420559,349,2349392651,175.4627686,-50.08183289,-17.75038528,-0.4802268,-0.20808698,0.29622746
667,2354692757,-116.2621307,-78.99223328,-41.10022736,0.30585492,0.49841478,0.3288889,350,2349409318,175.3730164,-50.04614258,-17.6599865,-0.5820936,-0.46081695,0.5917187
669,2354726091,-117.3258591,-78.97795868,-40.37794495,-0.22090688,1.0049597,0.357543,351,2349425985,175.2474213,-50.07634354,-17.62935638,-0.5854485,-0.24909323,0.86134434
671,2354759425,-117.2195129,-79.07627106,-40.34345245,-0.28366077,0.8613204,0.10742283,352,2349442652,175.2171173,-50.13244247,-17.63186073,-0.544698,-0.33301708,0.70861435
673,2354792759,-117.3306961,-79.08287048,-39.67268372,-0.23498805,0.51022756,-0.19137573,353,2349459319,175.2978668,-50.19926453,-17.67064476,-0.6204011,-0.34378046,0.4702158
675,2354826093,-117.9259109,-79.05132294,-37.99098969,-0.08148855,-0.2155465,-0.13578415,354,2349475986,175.3600922,-50.3123436,-17.73826599,-0.70336145,-0.006226736,0.52215385
676,2354842760,-118.1318665,-78.97904205,-37.1492691,0.07084495,-0.54830307,0.13085747,355,2349492653,175.4487915,-50.4908371,-17.81258011,-0.60645777,0.38696843,0.56509113
678,2354876094,-117.9313583,-78.94831848,-36.33836365,-0.01984749,-0.5841204,-0.025862694,356,2349509320,175.6564636,-50.71323395,-17.92737579,-0.4983133,0.47619462,0.5044317
680,2354909428,-118.1237411,-78.92288971,-35.66978073,0.1626381,-0.13093624,-0.36542606,357,2349525987,175.9518738,-50.97423553,-18.08103561,-0.49765703,0.13415913,0.5821161
682,2354942762,-118.3055191,-78.76750946,-35.29362869,0.14668663,-0.001756365,0.07639408,358,2349542654,176.143631,-51.28570938,-18.20564079,-0.5887863,-0.05789578,0.81631756
684,2354976096,-117.7642517,-78.58323669,-35.71706772,0.11691398,-0.122115076,0.18258381,359,2349559321,176.1470337,-51.6341362,-18.2603817,-0.48080832,0.06273472,0.7027283
685,2354992763,-117.5812607,-78.51834106,-35.87749481,0.087539,-0.2211664,0.023313522,360,2349575988,176.1030579,-52.01135635,-18.29872894,-0.2941071,0.07272553,0.5216389
687,2355026097,-117.6508026,-78.44028473,-35.84081268,0.018850971,-0.37729356,0.21637726,361,2349592655,176.0687561,-52.42581177,-18.35240173,-0.28663978,-0.014489786,0.46379852
689,2355059431,-116.8356171,-78.41227722,-36.73534775,-0.007074912,-0.3195625,0.34171867,362,2349609322,176.0145264,-52.89111328,-18.38236237,-0.6071843,0.33295313,0.33257294
691,2355092765,-114.3694,-78.50813293,-39.14035416,-0.13946936,0.047358148,0.06271553,363,2349625989,175.9611969,-53.38256454,-18.3998642,-0.51009446,0.5768719,0.2223711
693,2355126099,-111.7233963,-78.67751312,-41.63211823,-0.24518204,0.22169714,0.08211899,364,2349642656,176.0098572,-53.90904617,-18.42993355,-0.36804008,0.5198291,0.43039322
696,2355176100,-106.3008194,-78.91072083,-47.41012573,-0.22179364,-0.38974681,0.21899033,365,2349659323,176.1831512,-54.48189545,-18.46761703,-0.37781698,0.23608148,0.64494514
698,2355209434,-101.6981201,-79.11076355,-52.84279633,0.02258488,-0.35229352,-0.17302132,366,2349675990,176.4208221,-55.10636139,-18.53693008,-0.46530205,-0.020779217,0.85647964
700,2355242768,-97.02037048,-79.32338715,-58.54917526,0.39791146,-0.33280465,0.10452747,367,2349692657,176.6394348,-55.73831177,-18.61873055,-0.09346334,-0.31466708,0.45427227
702,2355276102,-90.63225555,-79.41521454,-66.04432678,0.28129315,-0.33170843,0.1843338,368,2349709324,176.8317566,-56.4321785,-18.64824104,-0.8210075,0.002462107,0.24799728
703,2355292769,-87.13259125,-79.36090851,-70.12565613,0.16875571,-0.15811932,-0.05371952,369,2349725991,177.0839691,-57.13722229,-18.69472694,-1.2560445,0.24175994,0.105335236
705,2355326103,-79.89485168,-79.19145203,-78.92932129,0.5205899,0.5146735,-0.014659882,370,2349742658,177.3674316,-57.8800087,-18.83579636,-1.0637068,0.5155157,0.58601475
707,2355359437,-71.24142456,-78.90770721,-89.23588562,0.486968,0.7868503,0.46194935,371,2349759325,177.646286,-58.71190262,-19.02206993,-0.6292577,0.6901154,0.76447296
709,2355392771,-60.96109009,-77.81169891,-100.9395599,-0.39440554,0.79884726,0.26451683,372,2349775992,178.0431671,-59.60837936,-19.21072769,-0.53066206,0.7074442,0.6860428
711,2355426105,-52.77539063,-75.97354889,-110.1813049,0.74668974,1.6596713,-0.4578867,373,2349792659,178.700531,-60.53808975,-19.46141624,-0.685825,0.11120161,0.7395134
712,2355442772,-48.59639359,-74.84597015,-114.7564392,0.5639819,2.085767,-0.1238184,374,2349809326,179.5724182,-61.51481628,-19.84649277,-1.2960451,-0.5923915,0.92080975
716,2355509440,-34.74574661,-68.13130951,-127.234787,-0.45176288,1.0267477,-2.3388467,375,2349825993,-179.5603638,-62.56568146,-20.36466217,-1.9141153,-0.60932,0.82682705
718,2355542774,-28.75226974,-64.44095612,-129.8547668,-0.70140386,0.28962976,-3.9135847,376,2349842660,-178.7794342,-63.67296219,-21.02293396,-1.9522296,-0.29324633,0.506979
720,2355576108,-22.50390053,-61.38365555,-130.9556427,-0.1974928,-0.5354596,-1.5760355,377,2349859327,-177.9416962,-64.83412933,-21.87582207,-1.5240161,0.11348093,0.24462509
721,2355592775,-20.07849312,-60.16793442,-131.4268951,-1.2353778,-2.3782494,-0.35083294,378,2349875994,-176.847229,-66.03842163,-22.96267128,-0.64195883,0.3158824,-0.14670849
723,2355626109,-15.23988914,-57.80150604,-133.9129486,-0.8403806,-2.5272386,-0.18657875,379,2349892661,-175.4653015,-67.27542877,-24.2511158,-0.07913792,0.3801311,-0.305439
725,2355659443,-11.8131876,-54.39913559,-136.9015045,-0.7078341,-1.3277227,-1.0665293,380,2349909328,-173.7686462,-68.52509308,-25.75609398,0.016759532,0.1794837,-0.21271706
727,2355692777,-9.208972931,-50.55968475,-138.8475494,-0.001436336,-1.7798444,-0.8616018,381,2349925995,-171.7780609,-69.7767334,-27.47659302,-0.59944844,0.057666063,-0.14024734
729,2355726111,-9.418081284,-46.80853271,-139.4097748,0.6924531,-1.823082,-0.100743294,382,2349942662,-169.6625214,-71.01995087,-29.33778763,-0.93384045,0.00885536,-0.5188513
730,2355742778,-10.09822178,-45.06431198,-139.5252686,-0.095379375,-0.8615628,0.65243053,383,2349959329,-167.5539246,-72.20913696,-31.27872849,-0.021832123,-0.10988562,-1.0213022
732,2355776112,-11.20748615,-41.75026321,-140.3469849,-1.9104406,-0.18683761,0.48365974,384,2349975996,-165.4940186,-73.35720062,-33.36784363,0.94256276,-0.008865474,-1.185751
736,2355842780,-11.13646317,-34.96251297,-142.966507,0.669624,0.7828364,0.06988335,385,2349992663,-163.3612213,-74.45159149,-35.64241791,1.4615606,-0.16916686,-1.1907797
738,2355876114,-10.35574913,-31.89418602,-143.7180481,0.012508411,0.9915795,0.6366415,386,2350009330,-161.0774078,-75.4576416,-38.10007477,1.9184922,-0.15945224,-1.2247267
741,2355926115,-8.521371841,-28.30800819,-145.0999756,-0.58634806,0.85085124,0.7867193,387,2350025997,-158.7770996,-76.33322144,-40.58066177,2.3225834,-0.091367625,-1.0312643
743,2355959449,-7.633845329,-26.1852932,-145.9069366,-0.4921601,-0.37711564,0.84261894,388,2350042664,-156.6468658,-77.04351044,-42.87104797,2.4479952,-0.13059622,-0.8262558
745,2355992783,-7.702236176,-24.2116127,-146.0176697,0.67590266,0.05028751,0.9090338,389,2350059331,-154.7937317,-77.63467407,-44.88726044,2.2307308,0.009281292,-0.7111721
747,2356026117,-8.409637451,-22.53652382,-145.4928589,0.64986503,1.233666,1.5876427,390,2350075998,-153.1556702,-78.12203979,-46.58369064,2.1391082,0.48076135,-0.584754
748,2356042784,-8.661816597,-21.92026711,-145.264679,0.49184418,1.2763191,1.8147202,391,2350092665,-151.8334045,-78.51425171,-47.69544983,1.88813,0.4961581,-0.21553612
750,2356076118,-8.692400932,-21.11293793,-145.1233368,0.040687248,0.13422891,1.4300451,392,2350109332,-150.4878845,-78.85269165,-48.60132599,1.5102149,0.14076091,0.25108337
752,2356109452,-8.82263279,-20.69482803,-145.0887146,-0.021335684,-0.59779817,1.3643417,393,2350125999,-149.1051636,-79.13420105,-49.4145813,0.6996894,-0.28993213,0.3267212
754,2356142786,-9.036659241,-20.66360092,-144.8748627,0.40788063,-0.07917829,1.8516817,394,2350142666,-147.9570007,-79.36643982,-49.99047089,0.41602275,-0.5831552,0.13602448
757,2356192787,-9.131219864,-21.35934639,-144.6707306,0.7384772,0.29328632,1.681036,395,2350159333,-147.0657806,-79.56417847,-50.42200089,0.33200815,-0.52235144,0.16875362
759,2356226121,-9.203145981,-22.45837975,-144.5979919,0.63760793,-0.095640354,1.2722006,396,2350176000,-146.2133026,-79.74671173,-50.93450928,0.19858706,-0.65708673,0.19053555
761,2356259455,-9.646868706,-23.90908432,-144.3960571,0.5862675,0.08515033,1.2501802,397,2350192667,-145.2182922,-79.89137268,-51.66536331,0.16478077,-0.6214123,0.073005676
763,2356292789,-10.22138786,-25.69304848,-143.9352875,0.63010824,0.3621086,1.1942835,398,2350209334,-144.1731873,-80.00559998,-52.50846481,0.18016547,-0.36643612,0.009730339
765,2356326123,-10.67241192,-27.82585526,-143.378067,0.28890657,0.56066513,0.9324455,399,2350226001,-143.3118439,-80.10995483,-53.27812576,-0.07041714,-0.30885512,0.0365963
766,2356342790,-10.74664879,-29.06209755,-143.1270905,0.1371162,0.688752,1.2889633,400,2350242668,-142.5328522,-80.22416687,-54.06490326,-0.29437566,-0.4168636,-0.02036953
768,2356376124,-10.46013927,-31.83830261,-142.7910004,-0.048234757,0.47868732,1.2133827,401,2350259335,-141.6872406,-80.34584045,-55.00352097,0.003018682,-0.39623353,-0.025709152
770,2356409458,-9.745445251,-35.07123184,-142.5357666,-0.33041948,0.23162167,0.5761099,402,2350276002,-140.8895111,-80.44208527,-55.98654175,0.62689483,-0.33091354,-0.004149437
772,2356442792,-9.19182682,-38.6203537,-142.0447998,0.16322856,-0.22220507,0.27964497,403,2350292669,-140.3460236,-80.50019836,-56.77544785,0.9289152,-0.19460595,0.019572258
774,2356476126,-9.088884354,-42.32343292,-141.0576172,0.20513119,-0.15977454,-0.03476906,404,2350309336,-140.0778198,-80.53523254,-57.30109406,0.81574166,0.067741215,-0.009140015
775,2356492793,-9.273519516,-44.19120789,-140.4338531,0.032197054,-0.1088032,-0.07339859,405,2350326003,-139.9746399,-80.55672455,-57.59716797,0.44763896,0.18270814,-0.09730625
777,2356526127,-9.69970417,-48.14846802,-139.2042847,-0.13722977,-1.090293,-0.44679546,406,2350342670,-139.9242249,-80.57022095,-57.78447342,-0.02892553,0.017852176,0.02747345
779,2356559461,-10.44025803,-52.23627472,-138.1069641,-0.10494087,-1.8353851,-0.7462425,407,2350359337,-139.8554382,-80.57978058,-58.02339935,-0.19325277,-0.1841322,0.23202324
781,2356592795,-12.77720642,-56.22634125,-136.8974609,-0.3357232,-2.1710885,-0.801816,408,2350376004,-139.7513428,-80.59299469,-58.34953308,0.19953233,0.033920802,0.41985703
783,2356626129,-17.16843224,-60.14550018,-134.9283295,-0.32358798,-2.1650786,-1.0986423,409,2350392671,-139.6580811,-80.61977386,-58.63606644,0.45675197,0.33220977,0.36084366
784,2356642796,-20.12714386,-62.0073967,-133.5587616,-0.3289127,-1.6093763,-1.3065443,410,2350409338,-139.6623993,-80.6491394,-58.73152542,0.1682739,0.4336286,0.20393753
786,2356676130,-26.80163383,-65.40129089,-130.3265076,-1.0073133,-1.0644015,-1.9243946,411,2350426005,-139.7272186,-80.68229675,-58.71618652,-0.19411586,0.6543389,0.11406803
788,2356709464,-34.22019958,-68.73731995,-126.4777832,-1.1995895,0.046508577,-1.7650814,412,2350442672,-139.7212219,-80.72807312,-58.68958282,-0.3315244,0.5926425,0.13284874
790,2356742798,-43.17815399,-72.27902985,-120.2615433,-0.262556,1.579686,-1.9520321,413,2350459339,-139.6958618,-80.78527069,-58.62532425,-0.34975517,0.2271822,0.05196953
793,2356792799,-59.9381485,-77.17495728,-104.3637924,-0.08274391,1.762588,-2.030436,414,2350476006,-139.6023407,-80.85873413,-58.59907532,-0.22056144,0.00529424,0.082826614
795,2356826133,-74.98954773,-79.3584671,-88.01476288,-0.057226785,1.9828963,-1.5119209,415,2350492673,-139.402832,-80.9569931,-58.69133759,-0.09203284,-0.140843,0.08136749
797,2356859467,-89.03910828,-79.86342621,-72.46302795,0.64185214,2.4056993,1.2849779,416,2350509340,-139.1704865,-81.06458282,-58.82249832,-0.110082366,-0.227415,0.124783516
799,2356892801,-97.68335724,-79.19429779,-62.11354828,0.3300317,0.7322014,1.6228428,417,2350526007,-139.0818329,-81.18650818,-58.89212418,0.24734236,-0.027133858,0.18670464
802,2356942802,-107.5112381,-78.76050568,-48.05539703,-0.30806983,-0.23799905,-0.22419834,418,2350542674,-139.1875153,-81.33748627,-58.92865372,0.8692353,0.16108489,0.039149284
804,2356976136,-113.5697403,-78.49266815,-39.33187866,-1.1183877,-1.1595731,0.044783592,419,2350559341,-139.49086,-81.52069092,-58.90898895,1.0350715,-0.024120847,-0.020783424
806,2357009470,-117.4919052,-77.93354034,-34.77088165,0.19321485,-1.5178895,0.7617197,420,2350576008,-140.328537,-81.66887665,-58.528965,0.23595017,-0.23457456,0.15043736
808,2357042804,-117.9530792,-77.86867523,-34.89662552,1.038204,-1.1840485,0.4920578,421,2350592675,-141.7535248,-81.69993591,-57.61473465,-0.072816625,-0.65144753,0.42377663
810,2357076138,-116.2569656,-78.0763855,-37.42564011,0.6906441,-0.36926898,-0.18761158,422,2350609342,-143.3872528,-81.67900085,-56.58517075,0.36870167,-0.39506277,0.24111366
811,2357092805,-115.6304474,-78.11333466,-38.52944183,0.27591825,0.2722572,-0.24878407,423,2350626009,-145.307251,-81.68837738,-55.34122086,0.90957516,0.115668096,-0.5582628
815,2357159473,-114.8507767,-77.97077942,-40.13401031,-0.68389446,1.234684,-0.1780672,424,2350642676,-147.6004333,-81.65651703,-53.54481888,1.0189313,0.32568273,-0.78693295
817,2357192807,-115.54142,-78.02333069,-38.81585693,-0.33875513,0.6943865,0.3310976,425,2350659343,-149.8759918,-81.53034973,-51.46378708,1.2361405,0.28619945,-0.17044258
819,2357226141,-115.0064087,-77.99611664,-38.15825653,-0.24457687,0.3313726,-0.05743122,426,2350676010,-152.1242981,-81.31653595,-49.26211166,1.2297893,0.03181651,0.2802906
820,2357242808,-114.6848984,-77.96021271,-37.7551918,0.08574112,-0.022588667,-0.15127468,427,2350692677,-154.746933,-81.00988007,-46.73331451,0.9784065,-0.37651086,0.11627197
824,2357309476,-113.0502472,-77.97807312,-37.74411774,-0.059461333,-0.9307113,-0.003931999,428,2350709344,-157.959137,-80.57537079,-43.79421234,1.2634565,-1.0431521,-0.15455818
826,2357342810,-112.0553665,-78.05731964,-39.19305801,-0.12042248,-0.82047886,0.019854546,429,2350726011,-161.3126373,-80.03242493,-40.93469238,0.97241646,-1.1446474,-0.28529835
828,2357376144,-110.3607941,-78.17253876,-41.92775345,-0.26802194,-0.6085974,0.23434544,430,2350742678,-164.408432,-79.39796448,-38.48630142,0.6327843,-1.0190874,-0.36843395
829,2357392811,-109.026947,-78.25617218,-43.82055283,-0.09758961,-0.2922624,0.009444237,431,2350759345,-167.1567078,-78.76580048,-36.48792648,0.22801094,-0.9515875,-0.15169525
831,2357426145,-105.940979,-78.46356964,-48.01259232,0.07184469,0.058774296,0.39773178,432,2350776012,-169.815979,-78.10266113,-34.64392853,-0.4245571,-0.7227885,-0.18716526
833,2357459479,-100.9200058,-78.84011841,-54.03480911,-0.17739405,0.22629234,0.8375969,433,2350792679,-172.4700623,-77.40570068,-32.84120941,0.04676986,-0.42615712,-0.40032673
837,2357526147,-78.29288483,-79.37017822,-79.46665955,0.46876556,0.83606184,0.15893555,434,2350809346,-174.9289551,-76.58587646,-31.1531105,1.0005004,-0.20247558,-0.43940067
838,2357542814,-71.60944366,-79.14500427,-87.05115509,0.5062961,1.044633,-0.17689323,435,2350826013,-177.0815582,-75.74588013,-29.60691261,1.5491201,0.70132196,-0.18227386
842,2357609482,-52.12201691,-76.70672607,-108.4347763,-0.95237684,0.619835,-0.36339378,436,2350842680,-178.7102814,-74.86969757,-28.18702316,1.7197453,0.9587804,-0.6133585
844,2357642816,-45.29242706,-74.72898102,-114.9719086,-0.43135482,0.7001021,-0.15794754,437,2350859347,-179.8424072,-73.95464325,-26.84577179,0.73589563,0.48950857,-0.46744156
846,2357676150,-37.79435349,-71.74463654,-122.0966949,-0.0757598,-0.09112076,-0.16390419,438,2350876014,179.0338745,-72.95729828,-25.5239048,-0.066718474,0.27196375,-0.14101982
847,2357692817,-34.72141647,-70.003685,-125.09478,0.8730984,0.15723008,-0.9553642,439,2350892681,177.8681335,-71.89063263,-24.25395966,-0.07134933,-0.43159547,-0.15742493
