PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
98,848208951,-0.23675874,-0.7028107,0.22697279,-0.63125765,-0.12161641599999999,-0.11053419999999999,0.12056541400000001,98,848208951,0.573814,0.11273137,-0.80326116,-0.113141604,0.008277579,0.032054104,0.11664963
99,848225618,-0.23669975,-0.7028842,0.22692057,-0.6312166,-0.11240427,-0.10911266,0.10279846,99,848225618,0.57372504,0.11273040599999999,-0.80332935,-0.11310851,0.02688995,0.020499546,0.13245201
100,848242285,-0.23669545,-0.70292497,0.22695252,-0.6311611,-0.1314516,-0.097113475,0.09343815,100,848242285,0.5736449,0.11276749,-0.80338883,-0.11305606,0.02363292,-0.015373891,0.11611462
101,848258952,-0.23670378,-0.7030090999999999,0.22701880000000002,-0.6310408000000001,-0.15883517,-0.11029414,0.091659546,101,848258952,0.57356733,0.112815246,-0.8034482,-0.11298101,0.035471953,0.014360093,0.11450291
102,848275619,-0.23667264,-0.70312953,0.22707227,-0.63089895,-0.11994873,-0.17809892,0.08251189999999999,102,848275619,0.5734905,0.11287773,-0.8035065,-0.11289292599999999,0.039596215,0.011962637,0.12280941
103,848292286,-0.23672134,-0.703245,0.22721371,-0.63070107,-0.1490305,-0.09733643,0.07451630000000001,103,848292286,0.5734099,0.11283035,-0.8035689,-0.112904556,0.03693328,0.014344447,0.12190437
104,848308953,-0.23681928,-0.7032993000000001,0.22736855,-0.6305478,-0.13532,-0.08335458,0.10979271,104,848308953,0.5733235,0.11277574,-0.80363756,-0.11290931,0.057760663,0.01065056,0.11660385
105,848325620,-0.23690693,-0.70338684,0.22747812,-0.6303778,-0.12606958,-0.030864792000000002,0.092004776,105,848325620,0.5732498,0.112777375,-0.8036939000000001,-0.11288124,0.05330739,-0.042642415,0.15097237
106,848342287,-0.23696119,-0.70344186,0.22753738,-0.63027453,-0.2158568,-0.04482586,0.11724949,106,848342287,0.5731956,0.11278482,-0.80373764,-0.112838045,0.04067131,0.0037674784999999996,0.11706352
107,848358954,-0.23697939999999998,-0.70345885,0.22752350000000002,-0.6302538000000001,-0.16986379999999998,-0.119797245,0.092944145,107,848358954,0.57313275,0.11273781,-0.8037871,-0.112851165,0.028821995,-0.0047161235,0.109874725
108,848375621,-0.23697019,-0.70351017,0.22751300000000002,-0.6302036999999999,-0.08694866,-0.070914626,0.0912447,108,848375621,0.57306993,0.11272449999999999,-0.8038359,-0.11283564,-0.0033714694,-0.009268746999999999,0.111050606
109,848392288,-0.23689006,-0.70358264,0.22744833,-0.6301765,-0.07945165,-0.1317791,0.097649574,109,848392288,0.57301295,0.11274366,-0.8038823,-0.112776265,0.0022079932999999998,0.018488033,0.10500239999999998
110,848408955,-0.23684543,-0.7036737,0.22743921,-0.6300946999999999,-0.07704911,-0.10077383,0.094530106,110,848408955,0.5729430999999999,0.112783074,-0.8039354000000001,-0.11271306,-0.014909208,-0.0022022172,0.12605667
111,848425622,-0.23682247,-0.70375526,0.227494,-0.6299924,-0.08873515,-0.09253045,0.11080551,111,848425622,0.5728771,0.11280374,-0.8039868,-0.11266151,0.01712288,-0.006071115,0.12010956
