sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:25:31.470 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
143, 848958966, -0.23741402, -0.7041019, 0.22769903, -0.62930804, -0.13098586, -0.07573602, 0.100559235
144, 848975633, -0.23738326, -0.7041019, 0.22769691, -0.6293203, -0.06989206, -0.12714513, 0.0960598
145, 848992300, -0.23733464, -0.7041163, 0.22766382, -0.62933457, 9.457392E-4, -0.13408598, 0.06679535
146, 849008967, -0.23730056, -0.70410526, 0.22767168, -0.62935674, -0.030797794, -0.14239329, 0.10317993
147, 849025634, -0.23736626, -0.7040714, 0.22771965, -0.62935257, -0.12009586, -0.12990315, 0.11257076
148, 849042301, -0.23746306, -0.70400214, 0.22776254, -0.6293782, -0.12750134, -0.07025504, 0.10342407
149, 849058968, -0.23749977, -0.7039387, 0.22780554, -0.62941957, -0.1718681, -0.06610161, 0.1067667
150, 849075635, -0.23751652, -0.70388585, 0.22778805, -0.6294787, -0.1566168, -0.06885339, 0.103037834
151, 849092302, -0.23756522, -0.7037862, 0.22771502, -0.6295982, -0.16507399, -0.08626136, 0.124661446
152, 849108969, -0.23758315, -0.7036882, 0.22767927, -0.62971395, -0.18191709, -0.09699635, 0.08143997
153, 849125636, -0.23751421, -0.70368797, 0.22765578, -0.6297487, -0.16791964, -0.10696246, 0.061938286
154, 849142303, -0.2375401, -0.7036199, 0.2276145, -0.62982976, -0.16877659, -0.060739085, 0.12199116
155, 849158970, -0.23762943, -0.70355886, 0.22764365, -0.6298537, -0.119724326, -0.061268926, 0.12839699
156, 849175637, -0.2376195, -0.703547, 0.227644, -0.6298708, -0.17245813, -0.1288721, 0.047657013
157, 849192304, -0.23761316, -0.7035482, 0.227644, -0.6298717, -0.11451653, -0.090795435, 0.10698891
158, 849208971, -0.23768935, -0.7035108, 0.22767591, -0.62987316, -0.05675877, -0.12655807, 0.12264347
159, 849225638, -0.23774706, -0.7034641, 0.22770506, -0.629893, -0.03290541, -0.11473166, 0.1224699
160, 849242305, -0.23775889, -0.7033756, 0.22772749, -0.62997925, -0.069223806, -0.12491558, 0.12459183
161, 849258972, -0.23779392, -0.7032338, 0.22773564, -0.63012147, -0.08808914, -0.10072991, 0.11527634
162, 849275639, -0.23780198, -0.70314467, 0.22778542, -0.6301998, -0.10764854, -0.06069595, 0.06726742
163, 849292306, -0.23783042, -0.7030567, 0.22775438, -0.6302985, -0.10149209, -0.08150568, 0.08522415
164, 849308973, -0.23786566, -0.70294535, 0.22770402, -0.63042766, -0.12776007, -0.08802119, 0.1202507
165, 849325640, -0.23786172, -0.70283985, 0.22767094, -0.6305588, -0.15227456, -0.13373506, 0.075387
166, 849342307, -0.23786439, -0.7027093, 0.22760612, -0.63072664, -0.103836186, -0.11015523, 0.1282978
167, 849358974, -0.23791094, -0.7024672, 0.22748464, -0.63102233, 0.03003947, -0.104146644, 0.18674183
168, 849375641, -0.2378102, -0.7021319, 0.22722557, -0.63152665, 0.09887269, -0.17321986, 0.17242718
169, 849392308, -0.23770356, -0.701669, 0.22701956, -0.6321551, 0.009508073, -0.27139422, 0.15842056
170, 849408975, -0.23776196, -0.70106417, 0.22691092, -0.6328428, -0.10714161, -0.20712052, 0.16435719
171, 849425642, -0.23788956, -0.70032454, 0.22692053, -0.63361, -0.29254684, -0.1654453, 0.15502357
172, 849442309, -0.23807591, -0.69960713, 0.22696365, -0.63431644, -0.29896238, -0.08164168, 0.11739826
173, 849458976, -0.2384304, -0.69878364, 0.22719991, -0.6350062, -0.484919, -0.010821827, 0.1841135
174, 849475643, -0.23874384, -0.6979252, 0.22741888, -0.6357536, -0.5387136, -0.065560594, 0.14619255
175, 849492310, -0.23923461, -0.69700015, 0.22771622, -0.63647735, -0.5884324, 0.024248473, 0.20308495
176, 849508977, -0.23975886, -0.6960239, 0.22804591, -0.63722986, -0.6242522, -0.0060993335, 0.18088341
177, 849525644, -0.24033578, -0.69498897, 0.22843629, -0.63800174, -0.58315605, 0.008526237, 0.1948576
178, 849542311, -0.24101748, -0.69381654, 0.22890787, -0.6388509, -0.58078235, 0.14235418, 0.2385664
179, 849558978, -0.24148396, -0.69253635, 0.22924922, -0.6399407, -0.6793409, 0.065683976, 0.18760681
180, 849575645, -0.24202392, -0.6910709, 0.22959194, -0.6411967, -0.98257244, 0.12846977, 0.12340641
181, 849592312, -0.24263749, -0.68952733, 0.22994351, -0.6424993, -0.93793035, -0.0015946532, 0.030077934
182, 849608979, -0.24329434, -0.68787986, 0.23030339, -0.64388645, -0.8356167, 0.23319855, 0.048329353
183, 849625646, -0.24397439, -0.68611026, 0.23049209, -0.6454479, -0.6853628, 0.3831277, 0.12595844
