sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:26:35.001 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
175, 913026914, -0.23204719, -0.69185615, 0.2622906, -0.63142157, -0.17411737, -0.047895472, 0.13309956
176, 913043581, -0.23195718, -0.6919268, 0.2622263, -0.631404, -0.14333758, -0.07528754, 0.09380627
177, 913060248, -0.23187433, -0.69199514, 0.26216045, -0.6313867, -0.058344927, 0.0018434231, 0.08521652
178, 913076915, -0.23168416, -0.6921642, 0.2620764, -0.6313061, -0.08316174, -0.03511612, 0.116830826
179, 913093582, -0.23155701, -0.69229865, 0.2620356, -0.6312222, -0.10196896, -0.1015064, 0.11970997
180, 913110249, -0.23144391, -0.6923905, 0.26200378, -0.63117635, -0.13764648, -0.016806945, 0.10503769
181, 913126916, -0.23131418, -0.692456, 0.26194626, -0.6311758, -0.15370819, -0.019044533, 0.1001091
182, 913143583, -0.23124588, -0.69252133, 0.2619468, -0.6311291, -0.16185546, 0.00851562, 0.09773922
183, 913160250, -0.23116162, -0.69257534, 0.2618974, -0.6311209, -0.15122518, -0.057565317, 0.1025238
184, 913176917, -0.23117276, -0.69257075, 0.26188785, -0.631126, -0.12547733, 0.0045026685, 0.12670803
185, 913193584, -0.23108657, -0.6925671, 0.26184338, -0.63117987, -0.056236867, -0.08544576, 0.09109688
186, 913210251, -0.23104031, -0.69253933, 0.26181278, -0.63124, -0.06403277, -0.0136403255, 0.11712265
187, 913226918, -0.23093854, -0.6924543, 0.26165998, -0.6314339, -0.05601531, -0.02498696, 0.12577152
188, 913243585, -0.23089792, -0.6923283, 0.26156703, -0.6316255, -0.016449716, 0.031944696, 0.09448719
189, 913260252, -0.2307658, -0.6923158, 0.26147145, -0.63172704, -0.10570017, -0.04724483, 0.078681946
190, 913276919, -0.23069738, -0.69233924, 0.2614176, -0.6317485, -0.059295528, -0.07744321, 0.093468666
191, 913293586, -0.23069459, -0.6923665, 0.26143366, -0.63171303, -0.06232329, -0.05539411, 0.088832855
192, 913310253, -0.23066165, -0.69240415, 0.26144248, -0.63168025, -0.05771373, -0.060960587, 0.109375
193, 913326920, -0.23065016, -0.6924562, 0.26146984, -0.631616, -0.06449902, -0.037726864, 0.1065321
194, 913343587, -0.23067185, -0.69249815, 0.26153225, -0.6315362, -0.10752979, -9.4311294E-4, 0.1240015
195, 913360254, -0.23070656, -0.6924894, 0.26153502, -0.63153183, -0.14999676, -0.0037629523, 0.10356617
196, 913376921, -0.23065878, -0.69248736, 0.2614738, -0.631577, -0.097653426, 0.04563039, 0.08025646
197, 913393588, -0.23060267, -0.69249916, 0.26142526, -0.6316046, -0.09614018, -0.048741806, 0.09612656
198, 913410255, -0.23060045, -0.6924978, 0.26142263, -0.63160795, -0.0831153, -0.043358833, 0.09058857
199, 913426922, -0.23067175, -0.69246036, 0.2614312, -0.6316196, -0.024936391, -0.0142757725, 0.13552284
200, 913443589, -0.23074934, -0.6923996, 0.26153666, -0.6316142, -0.031844337, -0.06410374, 0.107928276
201, 913460256, -0.23089054, -0.6923382, 0.26166156, -0.6315782, -0.12541452, -0.005660577, 0.15253162
202, 913476923, -0.23112836, -0.69216645, 0.26182064, -0.6316135, -0.14370033, 0.014210953, 0.10504627
203, 913493590, -0.23136583, -0.69198704, 0.2618963, -0.6316919, -0.12793994, 0.052937925, 0.08965206
204, 913510257, -0.23152924, -0.69185364, 0.2619444, -0.631758, -0.16341747, 0.009043222, 0.08392048
205, 913526924, -0.23164794, -0.691764, 0.26192963, -0.6318188, -0.02969582, -0.015309855, 0.107954025
206, 913543591, -0.23178044, -0.6916546, 0.26193196, -0.631889, 0.013388091, -0.02562386, 0.11191273
207, 913560258, -0.23178808, -0.69162077, 0.2618766, -0.6319462, 0.034370817, -0.06696616, 0.09584999
208, 913576925, -0.23188287, -0.69152635, 0.26186088, -0.6320212, -0.072097905, -0.060517475, 0.11965561
209, 913593592, -0.23197165, -0.69141895, 0.26186174, -0.6321057, -0.05903363, -0.051714975, 0.10647583
210, 913610259, -0.23210791, -0.6913154, 0.2618765, -0.632163, -0.068201065, 0.007805184, 0.13580132
211, 913626926, -0.23220815, -0.6911981, 0.26186204, -0.6322604, -0.0670084, -0.038428918, 0.072255135
212, 913643593, -0.23232657, -0.6911173, 0.26186615, -0.63230354, -0.04657563, -0.08923934, 0.10493755
213, 913660260, -0.23258464, -0.6909548, 0.2619211, -0.6323635, -0.032827348, -0.0065742983, 0.129282
214, 913676927, -0.23280823, -0.69080144, 0.2620077, -0.63241285, -0.01815618, -0.026454322, 0.07405472
215, 913693594, -0.23290834, -0.69073164, 0.26201862, -0.6324476, -0.063323624, -0.062270038, 0.09990692
216, 913710261, -0.23300311, -0.69063395, 0.26196522, -0.63254154, -0.10336944, 0.018733514, 0.13716125
